support,itemsets,length
0.6502331778814124,"frozenset({'point', 'function', 'result'})",3
0.6249167221852099,"frozenset({'point', 'function', 'set'})",3
0.5003331112591606,"frozenset({'point', 'function', 'small'})",3
0.6222518321119254,"frozenset({'point', 'system', 'function'})",3
0.5116588940706196,"frozenset({'point', 'values', 'function'})",3
0.5369753497668222,"frozenset({'present', 'references', 'function'})",3
0.5343104596935376,"frozenset({'present', 'function', 'result'})",3
0.5116588940706196,"frozenset({'present', 'function', 'set'})",3
0.5123251165889408,"frozenset({'present', 'system', 'function'})",3
0.5329780146568954,"frozenset({'references', 'function', 'press'})",3
0.5203197868087941,"frozenset({'function', 'result', 'press'})",3
0.5076615589606929,"frozenset({'system', 'function', 'press'})",3
0.5529646902065289,"frozenset({'problem', 'processing', 'function'})",3
0.7268487674883412,"frozenset({'problem', 'references', 'function'})",3
0.714856762158561,"frozenset({'problem', 'function', 'result'})",3
0.7048634243837442,"frozenset({'problem', 'function', 'set'})",3
0.5063291139240507,"frozenset({'problem', 'similar', 'function'})",3
0.5356429047301798,"frozenset({'problem', 'function', 'simple'})",3
0.5236508994003998,"frozenset({'problem', 'function', 'single'})",3
0.5349766822118588,"frozenset({'problem', 'function', 'small'})",3
0.5416389073950699,"frozenset({'problem', 'space', 'function'})",3
0.681545636242505,"frozenset({'problem', 'system', 'function'})",3
0.5323117921385743,"frozenset({'problem', 'term', 'function'})",3
0.519653564290473,"frozenset({'problem', 'training', 'function'})",3
0.5336442371752165,"frozenset({'problem', 'function', 'university'})",3
0.5522984676882079,"frozenset({'problem', 'values', 'function'})",3
0.5183211192538307,"frozenset({'problem', 'function', 'weight'})",3
0.5156562291805463,"frozenset({'process', 'references', 'function'})",3
0.5036642238507661,"frozenset({'process', 'function', 'result'})",3
0.6475682878081279,"frozenset({'processing', 'references', 'function'})",3
0.6295802798134577,"frozenset({'processing', 'function', 'result'})",3
0.6102598267821452,"frozenset({'processing', 'function', 'set'})",3
0.6355762824783477,"frozenset({'processing', 'system', 'function'})",3
0.5163224516988674,"frozenset({'references', 'function', 'represent'})",3
0.558960692871419,"frozenset({'research', 'references', 'function'})",3
0.8427714856762158,"frozenset({'references', 'function', 'result'})",3
0.5429713524317122,"frozenset({'science', 'references', 'function'})",3
0.8081279147235176,"frozenset({'references', 'function', 'set'})",3
0.6022651565622918,"frozenset({'similar', 'function', 'references'})",3
0.6162558294470353,"frozenset({'references', 'function', 'simple'})",3
0.6282478347768155,"frozenset({'references', 'function', 'single'})",3
0.6262491672218521,"frozenset({'function', 'small', 'references'})",3
0.603597601598934,"frozenset({'references', 'space', 'function'})",3
0.5149900066622252,"frozenset({'references', 'step', 'function'})",3
0.8034643570952699,"frozenset({'system', 'function', 'references'})",3
0.6149233844103931,"frozenset({'references', 'term', 'function'})",3
0.5656229180546303,"frozenset({'tion', 'function', 'references'})",3
0.5576282478347768,"frozenset({'references', 'training', 'function'})",3
0.5423051299133911,"frozenset({'references', 'unit', 'function'})",3
0.6215856095936043,"frozenset({'references', 'function', 'university'})",3
0.642238507661559,"frozenset({'values', 'function', 'references'})",3
0.5463024650233178,"frozenset({'vector', 'references', 'function'})",3
0.5776149233844103,"frozenset({'references', 'function', 'weight'})",3
0.5009993337774816,"frozenset({'function', 'represent', 'result'})",3
0.5483011325782812,"frozenset({'research', 'function', 'result'})",3
0.5283144570286475,"frozenset({'research', 'function', 'set'})",3
0.5329780146568954,"frozenset({'research', 'system', 'function'})",3
0.5356429047301798,"frozenset({'science', 'function', 'result'})",3
0.7954696868754164,"frozenset({'function', 'set', 'result'})",3
0.5942704863424384,"frozenset({'similar', 'function', 'result'})",3
0.6022651565622918,"frozenset({'result', 'function', 'simple'})",3
0.6175882744836776,"frozenset({'function', 'single', 'result'})",3
0.6255829447035309,"frozenset({'function', 'small', 'result'})",3
0.5962691538974018,"frozenset({'space', 'function', 'result'})",3
0.7914723517654897,"frozenset({'system', 'function', 'result'})",3
0.6075949367088608,"frozenset({'term', 'function', 'result'})",3
0.558960692871419,"frozenset({'tion', 'function', 'result'})",3
0.5542971352431713,"frozenset({'training', 'function', 'result'})",3
0.5349766822118588,"frozenset({'unit', 'function', 'result'})",3
0.6102598267821452,"frozenset({'function', 'university', 'result'})",3
0.6329113924050633,"frozenset({'values', 'function', 'result'})",3
0.5389740173217855,"frozenset({'vector', 'function', 'result'})",3
0.5729513657561626,"frozenset({'function', 'weight', 'result'})",3
0.5143237841439041,"frozenset({'science', 'function', 'set'})",3
0.5103264490339774,"frozenset({'science', 'system', 'function'})",3
0.5709526982011992,"frozenset({'similar', 'function', 'set'})",3
0.586275816122585,"frozenset({'function', 'set', 'simple'})",3
0.5896069287141905,"frozenset({'set', 'function', 'single'})",3
0.597601598934044,"frozenset({'function', 'small', 'set'})",3
0.5716189207195204,"frozenset({'space', 'function', 'set'})",3
0.7588274483677548,"frozenset({'system', 'function', 'set'})",3
0.5836109260493004,"frozenset({'term', 'function', 'set'})",3
0.5309793471019321,"frozenset({'tion', 'function', 'set'})",3
0.5509660226515656,"frozenset({'training', 'function', 'set'})",3
0.5176548967355097,"frozenset({'unit', 'function', 'set'})",3
0.586275816122585,"frozenset({'set', 'function', 'university'})",3
0.6142571618920719,"frozenset({'values', 'function', 'set'})",3
0.5309793471019321,"frozenset({'vector', 'function', 'set'})",3
0.5596269153897402,"frozenset({'weight', 'function', 'set'})",3
0.5669553630912725,"frozenset({'similar', 'system', 'function'})",3
0.580946035976016,"frozenset({'system', 'function', 'simple'})",3
0.5889407061958695,"frozenset({'system', 'function', 'single'})",3
0.5929380413057961,"frozenset({'system', 'small', 'function'})",3
0.5609593604263824,"frozenset({'system', 'space', 'function'})",3
0.5796135909393737,"frozenset({'system', 'term', 'function'})",3
0.5343104596935376,"frozenset({'system', 'function', 'tion'})",3
0.5276482345103265,"frozenset({'system', 'training', 'function'})",3
0.5209860093271153,"frozenset({'system', 'unit', 'function'})",3
0.5856095936042638,"frozenset({'system', 'function', 'university'})",3
0.6002664890073285,"frozenset({'values', 'function', 'system'})",3
0.5056628914057295,"frozenset({'vector', 'system', 'function'})",3
0.54763491005996,"frozenset({'system', 'function', 'weight'})",3
0.5016655562958028,"frozenset({'general', 'neural', 'introduction'})",3
0.5236508994003998,"frozenset({'general', 'references', 'introduction'})",3
0.5209860093271153,"frozenset({'general', 'introduction', 'result'})",3
0.513657561625583,"frozenset({'general', 'references', 'model'})",3
0.5096602265156562,"frozenset({'general', 'model', 'result'})",3
0.536309127248501,"frozenset({'general', 'neural', 'network'})",3
0.5329780146568954,"frozenset({'general', 'references', 'network'})",3
0.5329780146568954,"frozenset({'general', 'network', 'result'})",3
0.508327781479014,"frozenset({'general', 'set', 'network'})",3
0.5049966688874084,"frozenset({'general', 'system', 'network'})",3
0.508327781479014,"frozenset({'general', 'number', 'neural'})",3
0.5522984676882079,"frozenset({'general', 'references', 'neural'})",3
0.54763491005996,"frozenset({'general', 'neural', 'result'})",3
0.5256495669553631,"frozenset({'general', 'neural', 'set'})",3
0.524983344437042,"frozenset({'general', 'system', 'neural'})",3
0.5336442371752165,"frozenset({'general', 'references', 'number'})",3
0.5303131245836109,"frozenset({'general', 'number', 'result'})",3
0.5149900066622252,"frozenset({'general', 'number', 'set'})",3
0.5063291139240507,"frozenset({'problem', 'references', 'general'})",3
0.5023317788141239,"frozenset({'problem', 'general', 'result'})",3
0.5749500333111259,"frozenset({'general', 'references', 'result'})",3
0.5509660226515656,"frozenset({'general', 'references', 'set'})",3
0.5409726848767489,"frozenset({'general', 'system', 'references'})",3
0.5456362425049966,"frozenset({'general', 'set', 'result'})",3
0.5369753497668222,"frozenset({'general', 'system', 'result'})",3
0.5116588940706196,"frozenset({'general', 'system', 'set'})",3
0.5189873417721519,"frozenset({'references', 'high', 'result'})",3
0.5756162558294471,"frozenset({'input', 'introduction', 'information'})",3
0.5283144570286475,"frozenset({'input', 'learning', 'information'})",3
0.5602931379080613,"frozenset({'input', 'model', 'information'})",3
0.6102598267821452,"frozenset({'input', 'network', 'information'})",3
0.6275816122584943,"frozenset({'input', 'neural', 'information'})",3
0.5742838107928048,"frozenset({'number', 'information', 'input'})",3
0.54763491005996,"frozenset({'input', 'output', 'information'})",3
0.536309127248501,"frozenset({'problem', 'information', 'input'})",3
0.5443037974683544,"frozenset({'input', 'processing', 'information'})",3
0.6329113924050633,"frozenset({'input', 'references', 'information'})",3
0.6255829447035309,"frozenset({'input', 'information', 'result'})",3
0.6022651565622918,"frozenset({'input', 'set', 'information'})",3
0.6229180546302465,"frozenset({'input', 'system', 'information'})",3
0.5163224516988674,"frozenset({'information', 'introduction', 'large'})",3
0.5622918054630246,"frozenset({'learning', 'introduction', 'information'})",3
0.513657561625583,"frozenset({'method', 'introduction', 'information'})",3
0.6042638241172552,"frozenset({'model', 'introduction', 'information'})",3
0.6215856095936043,"frozenset({'network', 'introduction', 'information'})",3
0.6608927381745503,"frozenset({'neural', 'introduction', 'information'})",3
0.620253164556962,"frozenset({'number', 'introduction', 'information'})",3
0.5309793471019321,"frozenset({'order', 'introduction', 'information'})",3
0.5103264490339774,"frozenset({'output', 'introduction', 'information'})",3
0.5376415722851432,"frozenset({'paper', 'introduction', 'information'})",3
0.5103264490339774,"frozenset({'information', 'introduction', 'parameter'})",3
0.5209860093271153,"frozenset({'point', 'introduction', 'information'})",3
0.5902731512325117,"frozenset({'problem', 'introduction', 'information'})",3
0.5629580279813458,"frozenset({'processing', 'introduction', 'information'})",3
0.6828780812791473,"frozenset({'references', 'introduction', 'information'})",3
0.6728847435043305,"frozenset({'information', 'introduction', 'result'})",3
0.6502331778814124,"frozenset({'set', 'introduction', 'information'})",3
0.5036642238507661,"frozenset({'small', 'introduction', 'information'})",3
0.6528980679546968,"frozenset({'system', 'introduction', 'information'})",3
0.5036642238507661,"frozenset({'values', 'introduction', 'information'})",3
0.5103264490339774,"frozenset({'information', 'network', 'large'})",3
0.5436375749500333,"frozenset({'information', 'neural', 'large'})",3
0.5263157894736842,"frozenset({'number', 'information', 'large'})",3
0.5609593604263824,"frozenset({'information', 'references', 'large'})",3
0.5576282478347768,"frozenset({'information', 'result', 'large'})",3
0.536309127248501,"frozenset({'information', 'set', 'large'})",3
0.5396402398401066,"frozenset({'information', 'system', 'large'})",3
0.5509660226515656,"frozenset({'model', 'learning', 'information'})",3
0.5716189207195204,"frozenset({'learning', 'network', 'information'})",3
0.5989340439706862,"frozenset({'neural', 'learning', 'information'})",3
0.5716189207195204,"frozenset({'number', 'learning', 'information'})",3
0.5602931379080613,"frozenset({'problem', 'learning', 'information'})",3
0.5056628914057295,"frozenset({'processing', 'learning', 'information'})",3
0.6189207195203198,"frozenset({'references', 'learning', 'information'})",3
0.6095936042638241,"frozenset({'information', 'learning', 'result'})",3
0.6029313790806129,"frozenset({'learning', 'set', 'information'})",3
0.5896069287141905,"frozenset({'system', 'learning', 'information'})",3
0.5176548967355097,"frozenset({'mean', 'neural', 'information'})",3
0.5323117921385743,"frozenset({'mean', 'references', 'information'})",3
0.5289806795469687,"frozenset({'information', 'mean', 'result'})",3
0.5063291139240507,"frozenset({'mean', 'set', 'information'})",3
0.508327781479014,"frozenset({'mean', 'system', 'information'})",3
0.5063291139240507,"frozenset({'network', 'method', 'information'})",3
0.5369753497668222,"frozenset({'neural', 'method', 'information'})",3
0.5169886742171885,"frozenset({'number', 'method', 'information'})",3
0.5043304463690873,"frozenset({'problem', 'method', 'information'})",3
0.5549633577614923,"frozenset({'references', 'method', 'information'})",3
0.5489673550966022,"frozenset({'information', 'method', 'result'})",3
0.5349766822118588,"frozenset({'set', 'method', 'information'})",3
0.5289806795469687,"frozenset({'system', 'method', 'information'})",3
0.6009327115256495,"frozenset({'model', 'network', 'information'})",3
0.6389073950699533,"frozenset({'model', 'neural', 'information'})",3
0.6009327115256495,"frozenset({'number', 'model', 'information'})",3
0.5143237841439041,"frozenset({'model', 'order', 'information'})",3
0.5276482345103265,"frozenset({'model', 'paper', 'information'})",3
0.5023317788141239,"frozenset({'information', 'model', 'parameter'})",3
0.5036642238507661,"frozenset({'point', 'model', 'information'})",3
0.570286475682878,"frozenset({'problem', 'model', 'information'})",3
0.5516322451698867,"frozenset({'processing', 'model', 'information'})",3
0.6615589606928715,"frozenset({'references', 'model', 'information'})",3
0.6502331778814124,"frozenset({'information', 'model', 'result'})",3
0.6302465023317788,"frozenset({'model', 'set', 'information'})",3
0.6382411725516323,"frozenset({'system', 'model', 'information'})",3
0.6808794137241839,"frozenset({'neural', 'network', 'information'})",3
0.6175882744836776,"frozenset({'number', 'network', 'information'})",3
0.5223184543637575,"frozenset({'order', 'network', 'information'})",3
0.536309127248501,"frozenset({'network', 'output', 'information'})",3
0.5316455696202531,"frozenset({'paper', 'network', 'information'})",3
0.5109926715522984,"frozenset({'information', 'network', 'parameter'})",3
0.5116588940706196,"frozenset({'point', 'network', 'information'})",3
0.5882744836775483,"frozenset({'problem', 'network', 'information'})",3
0.5756162558294471,"frozenset({'processing', 'network', 'information'})",3
0.6768820786142572,"frozenset({'references', 'network', 'information'})",3
0.6742171885409727,"frozenset({'information', 'network', 'result'})",3
0.6462358427714857,"frozenset({'set', 'network', 'information'})",3
0.5023317788141239,"frozenset({'single', 'network', 'information'})",3
0.6582278481012658,"frozenset({'system', 'network', 'information'})",3
0.6575616255829447,"frozenset({'number', 'neural', 'information'})",3
0.5622918054630246,"frozenset({'neural', 'order', 'information'})",3
0.5556295802798135,"frozenset({'neural', 'output', 'information'})",3
0.5649566955363091,"frozenset({'neural', 'paper', 'information'})",3
0.5403064623584277,"frozenset({'information', 'neural', 'parameter'})",3
0.5456362425049966,"frozenset({'point', 'neural', 'information'})",3
0.6255829447035309,"frozenset({'problem', 'neural', 'information'})",3
0.6142571618920719,"frozenset({'processing', 'neural', 'information'})",3
0.7208527648234511,"frozenset({'references', 'neural', 'information'})",3
0.7088607594936709,"frozenset({'information', 'neural', 'result'})",3
0.6875416389073951,"frozenset({'neural', 'set', 'information'})",3
0.5056628914057295,"frozenset({'similar', 'neural', 'information'})",3
0.524983344437042,"frozenset({'information', 'neural', 'simple'})",3
0.5309793471019321,"frozenset({'neural', 'single', 'information'})",3
0.5283144570286475,"frozenset({'neural', 'small', 'information'})",3
0.7021985343104596,"frozenset({'system', 'neural', 'information'})",3
0.5049966688874084,"frozenset({'term', 'neural', 'information'})",3
0.5243171219187208,"frozenset({'neural', 'university', 'information'})",3
0.5283144570286475,"frozenset({'values', 'neural', 'information'})",3
0.5009993337774816,"frozenset({'neural', 'weight', 'information'})",3
0.5356429047301798,"frozenset({'number', 'order', 'information'})",3
0.5103264490339774,"frozenset({'number', 'output', 'information'})",3
0.5369753497668222,"frozenset({'number', 'paper', 'information'})",3
0.513657561625583,"frozenset({'number', 'information', 'parameter'})",3
0.5236508994003998,"frozenset({'number', 'point', 'information'})",3
0.5949367088607594,"frozenset({'number', 'problem', 'information'})",3
0.5629580279813458,"frozenset({'number', 'processing', 'information'})",3
0.681545636242505,"frozenset({'number', 'references', 'information'})",3
0.6735509660226515,"frozenset({'number', 'information', 'result'})",3
0.6562291805463024,"frozenset({'number', 'set', 'information'})",3
0.5103264490339774,"frozenset({'number', 'small', 'information'})",3
0.6548967355096602,"frozenset({'number', 'system', 'information'})",3
0.5103264490339774,"frozenset({'number', 'values', 'information'})",3
0.5063291139240507,"frozenset({'problem', 'order', 'information'})",3
0.5776149233844103,"frozenset({'references', 'order', 'information'})",3
0.570286475682878,"frozenset({'information', 'order', 'result'})",3
0.5509660226515656,"frozenset({'order', 'set', 'information'})",3
0.5596269153897402,"frozenset({'system', 'order', 'information'})",3
0.5596269153897402,"frozenset({'references', 'output', 'information'})",3
0.5536309127248501,"frozenset({'information', 'output', 'result'})",3
0.536309127248501,"frozenset({'set', 'output', 'information'})",3
0.5509660226515656,"frozenset({'system', 'output', 'information'})",3
0.5223184543637575,"frozenset({'problem', 'paper', 'information'})",3
0.5849433710859427,"frozenset({'references', 'paper', 'information'})",3
0.5749500333111259,"frozenset({'information', 'paper', 'result'})",3
0.558960692871419,"frozenset({'paper', 'set', 'information'})",3
0.5622918054630246,"frozenset({'system', 'paper', 'information'})",3
0.5576282478347768,"frozenset({'information', 'references', 'parameter'})",3
0.5443037974683544,"frozenset({'information', 'result', 'parameter'})",3
0.5349766822118588,"frozenset({'information', 'set', 'parameter'})",3
0.5309793471019321,"frozenset({'information', 'system', 'parameter'})",3
0.502998001332445,"frozenset({'performance', 'references', 'information'})",3
0.5076615589606929,"frozenset({'problem', 'point', 'information'})",3
0.5682878081279147,"frozenset({'point', 'references', 'information'})",3
0.5569620253164557,"frozenset({'point', 'information', 'result'})",3
0.5396402398401066,"frozenset({'point', 'set', 'information'})",3
0.5463024650233178,"frozenset({'point', 'system', 'information'})",3
0.5296469020652899,"frozenset({'problem', 'processing', 'information'})",3
0.6462358427714857,"frozenset({'problem', 'references', 'information'})",3
0.6355762824783477,"frozenset({'problem', 'information', 'result'})",3
0.6282478347768155,"frozenset({'problem', 'set', 'information'})",3
0.620253164556962,"frozenset({'problem', 'system', 'information'})",3
0.6209193870752832,"frozenset({'processing', 'references', 'information'})",3
0.6042638241172552,"frozenset({'information', 'processing', 'result'})",3
0.5829447035309794,"frozenset({'processing', 'set', 'information'})",3
0.6182544970019986,"frozenset({'processing', 'information', 'system'})",3
0.7361758827448368,"frozenset({'information', 'references', 'result'})",3
0.7108594270486343,"frozenset({'references', 'set', 'information'})",3
0.5276482345103265,"frozenset({'similar', 'references', 'information'})",3
0.5416389073950699,"frozenset({'information', 'references', 'simple'})",3
0.5502998001332445,"frozenset({'references', 'single', 'information'})",3
0.5443037974683544,"frozenset({'references', 'small', 'information'})",3
0.519653564290473,"frozenset({'references', 'space', 'information'})",3
0.7181878747501665,"frozenset({'system', 'references', 'information'})",3
0.5229846768820786,"frozenset({'references', 'term', 'information'})",3
0.5043304463690873,"frozenset({'references', 'training', 'information'})",3
0.5443037974683544,"frozenset({'references', 'university', 'information'})",3
0.5483011325782812,"frozenset({'values', 'references', 'information'})",3
0.5023317788141239,"frozenset({'references', 'weight', 'information'})",3
0.6988674217188541,"frozenset({'information', 'set', 'result'})",3
0.5209860093271153,"frozenset({'information', 'similar', 'result'})",3
0.5309793471019321,"frozenset({'information', 'result', 'simple'})",3
0.5409726848767489,"frozenset({'information', 'single', 'result'})",3
0.5409726848767489,"frozenset({'information', 'small', 'result'})",3
0.5149900066622252,"frozenset({'information', 'space', 'result'})",3
0.7048634243837442,"frozenset({'information', 'system', 'result'})",3
0.5176548967355097,"frozenset({'information', 'term', 'result'})",3
0.5009993337774816,"frozenset({'information', 'training', 'result'})",3
0.5336442371752165,"frozenset({'information', 'university', 'result'})",3
0.5409726848767489,"frozenset({'information', 'values', 'result'})",3
0.5063291139240507,"frozenset({'similar', 'set', 'information'})",3
0.5189873417721519,"frozenset({'information', 'set', 'simple'})",3
0.5189873417721519,"frozenset({'single', 'set', 'information'})",3
0.5223184543637575,"frozenset({'small', 'set', 'information'})",3
0.6808794137241839,"frozenset({'system', 'set', 'information'})",3
0.5003331112591606,"frozenset({'term', 'set', 'information'})",3
0.5003331112591606,"frozenset({'training', 'set', 'information'})",3
0.5183211192538307,"frozenset({'information', 'set', 'university'})",3
0.5296469020652899,"frozenset({'values', 'set', 'information'})",3
0.5043304463690873,"frozenset({'similar', 'system', 'information'})",3
0.5216522318454364,"frozenset({'information', 'system', 'simple'})",3
0.5289806795469687,"frozenset({'system', 'single', 'information'})",3
0.524983344437042,"frozenset({'system', 'small', 'information'})",3
0.5036642238507661,"frozenset({'system', 'term', 'information'})",3
0.5189873417721519,"frozenset({'system', 'university', 'information'})",3
0.5236508994003998,"frozenset({'values', 'information', 'system'})",3
0.5216522318454364,"frozenset({'input', 'introduction', 'large'})",3
0.5516322451698867,"frozenset({'input', 'learning', 'introduction'})",3
0.6002664890073285,"frozenset({'input', 'model', 'introduction'})",3
0.6562291805463024,"frozenset({'input', 'network', 'introduction'})",3
0.6688874083944037,"frozenset({'input', 'neural', 'introduction'})",3
0.6149233844103931,"frozenset({'input', 'number', 'introduction'})",3
0.5349766822118588,"frozenset({'input', 'order', 'introduction'})",3
0.5936042638241172,"frozenset({'input', 'output', 'introduction'})",3
0.5303131245836109,"frozenset({'input', 'paper', 'introduction'})",3
0.508327781479014,"frozenset({'input', 'introduction', 'parameter'})",3
0.5163224516988674,"frozenset({'input', 'point', 'introduction'})",3
0.5689540306462358,"frozenset({'problem', 'introduction', 'input'})",3
0.5409726848767489,"frozenset({'input', 'processing', 'introduction'})",3
0.6808794137241839,"frozenset({'input', 'references', 'introduction'})",3
0.6748834110592938,"frozenset({'input', 'introduction', 'result'})",3
0.6442371752165224,"frozenset({'input', 'set', 'introduction'})",3
0.5129913391072618,"frozenset({'input', 'single', 'introduction'})",3
0.5123251165889408,"frozenset({'input', 'small', 'introduction'})",3
0.6555629580279814,"frozenset({'input', 'system', 'introduction'})",3
0.5103264490339774,"frozenset({'input', 'values', 'introduction'})",3
0.5483011325782812,"frozenset({'input', 'network', 'large'})",3
0.5602931379080613,"frozenset({'input', 'neural', 'large'})",3
0.5296469020652899,"frozenset({'input', 'number', 'large'})",3
0.5662891405729513,"frozenset({'input', 'references', 'large'})",3
0.5682878081279147,"frozenset({'input', 'large', 'result'})",3
0.5403064623584277,"frozenset({'input', 'set', 'large'})",3
0.54763491005996,"frozenset({'input', 'system', 'large'})",3
0.5376415722851432,"frozenset({'input', 'model', 'learning'})",3
0.5996002664890073,"frozenset({'input', 'learning', 'network'})",3
0.6042638241172552,"frozenset({'input', 'neural', 'learning'})",3
0.5649566955363091,"frozenset({'input', 'number', 'learning'})",3
0.536309127248501,"frozenset({'input', 'learning', 'output'})",3
0.5449700199866756,"frozenset({'problem', 'learning', 'input'})",3
0.6115922718187875,"frozenset({'input', 'references', 'learning'})",3
0.603597601598934,"frozenset({'input', 'learning', 'result'})",3
0.5949367088607594,"frozenset({'input', 'learning', 'set'})",3
0.5869420386409061,"frozenset({'input', 'system', 'learning'})",3
0.5069953364423717,"frozenset({'input', 'mean', 'network'})",3
0.5156562291805463,"frozenset({'input', 'mean', 'neural'})",3
0.5229846768820786,"frozenset({'input', 'mean', 'references'})",3
0.5243171219187208,"frozenset({'input', 'mean', 'result'})",3
0.5049966688874084,"frozenset({'input', 'mean', 'system'})",3
0.5183211192538307,"frozenset({'input', 'method', 'network'})",3
0.5256495669553631,"frozenset({'input', 'neural', 'method'})",3
0.5329780146568954,"frozenset({'input', 'references', 'method'})",3
0.5303131245836109,"frozenset({'input', 'method', 'result'})",3
0.513657561625583,"frozenset({'input', 'method', 'set'})",3
0.5103264490339774,"frozenset({'input', 'system', 'method'})",3
0.6335776149233844,"frozenset({'input', 'model', 'network'})",3
0.6462358427714857,"frozenset({'input', 'model', 'neural'})",3
0.5916055962691539,"frozenset({'input', 'model', 'number'})",3
0.519653564290473,"frozenset({'input', 'model', 'order'})",3
0.5709526982011992,"frozenset({'input', 'model', 'output'})",3
0.5143237841439041,"frozenset({'input', 'model', 'paper'})",3
0.5016655562958028,"frozenset({'input', 'model', 'parameter'})",3
0.5429713524317122,"frozenset({'problem', 'model', 'input'})",3
0.5263157894736842,"frozenset({'input', 'processing', 'model'})",3
0.6595602931379081,"frozenset({'input', 'references', 'model'})",3
0.6515656229180546,"frozenset({'input', 'model', 'result'})",3
0.6215856095936043,"frozenset({'input', 'model', 'set'})",3
0.6415722851432378,"frozenset({'input', 'system', 'model'})",3
0.7235176548967355,"frozenset({'input', 'neural', 'network'})",3
0.6515656229180546,"frozenset({'input', 'number', 'network'})",3
0.5596269153897402,"frozenset({'input', 'network', 'order'})",3
0.6309127248501,"frozenset({'input', 'network', 'output'})",3
0.5576282478347768,"frozenset({'input', 'paper', 'network'})",3
0.5409726848767489,"frozenset({'input', 'network', 'parameter'})",3
0.5423051299133911,"frozenset({'input', 'point', 'network'})",3
0.6049300466355763,"frozenset({'problem', 'network', 'input'})",3
0.5762824783477681,"frozenset({'input', 'processing', 'network'})",3
0.7195203197868087,"frozenset({'input', 'references', 'network'})",3
0.714856762158561,"frozenset({'input', 'network', 'result'})",3
0.6802131912058628,"frozenset({'input', 'set', 'network'})",3
0.5076615589606929,"frozenset({'input', 'similar', 'network'})",3
0.5069953364423717,"frozenset({'input', 'network', 'simple'})",3
0.5416389073950699,"frozenset({'input', 'single', 'network'})",3
0.5343104596935376,"frozenset({'input', 'small', 'network'})",3
0.6968687541638907,"frozenset({'input', 'system', 'network'})",3
0.5003331112591606,"frozenset({'input', 'term', 'network'})",3
0.5209860093271153,"frozenset({'input', 'training', 'network'})",3
0.5103264490339774,"frozenset({'input', 'unit', 'network'})",3
0.519653564290473,"frozenset({'input', 'network', 'university'})",3
0.5389740173217855,"frozenset({'input', 'values', 'network'})",3
0.5516322451698867,"frozenset({'input', 'weight', 'network'})",3
0.6642238507661559,"frozenset({'input', 'number', 'neural'})",3
0.5789473684210527,"frozenset({'input', 'neural', 'order'})",3
0.642238507661559,"frozenset({'input', 'neural', 'output'})",3
0.5709526982011992,"frozenset({'input', 'neural', 'paper'})",3
0.5469686875416389,"frozenset({'input', 'neural', 'parameter'})",3
0.5536309127248501,"frozenset({'input', 'point', 'neural'})",3
0.6142571618920719,"frozenset({'problem', 'neural', 'input'})",3
0.5902731512325117,"frozenset({'input', 'processing', 'neural'})",3
0.7335109926715523,"frozenset({'input', 'references', 'neural'})",3
0.7255163224516988,"frozenset({'input', 'neural', 'result'})",3
0.6955363091272485,"frozenset({'input', 'neural', 'set'})",3
0.5116588940706196,"frozenset({'input', 'similar', 'neural'})",3
0.5163224516988674,"frozenset({'input', 'neural', 'simple'})",3
0.5516322451698867,"frozenset({'input', 'neural', 'single'})",3
0.5449700199866756,"frozenset({'input', 'neural', 'small'})",3
0.5023317788141239,"frozenset({'input', 'space', 'neural'})",3
0.7141905396402398,"frozenset({'input', 'system', 'neural'})",3
0.5049966688874084,"frozenset({'input', 'term', 'neural'})",3
0.5209860093271153,"frozenset({'input', 'training', 'neural'})",3
0.5123251165889408,"frozenset({'input', 'unit', 'neural'})",3
0.5276482345103265,"frozenset({'input', 'neural', 'university'})",3
0.5502998001332445,"frozenset({'input', 'values', 'neural'})",3
0.5449700199866756,"frozenset({'input', 'neural', 'weight'})",3
0.5409726848767489,"frozenset({'input', 'number', 'order'})",3
0.5902731512325117,"frozenset({'input', 'number', 'output'})",3
0.5283144570286475,"frozenset({'input', 'number', 'paper'})",3
0.5129913391072618,"frozenset({'input', 'number', 'parameter'})",3
0.5156562291805463,"frozenset({'input', 'point', 'number'})",3
0.5722851432378414,"frozenset({'problem', 'number', 'input'})",3
0.5389740173217855,"frozenset({'input', 'processing', 'number'})",3
0.6768820786142572,"frozenset({'input', 'references', 'number'})",3
0.6708860759493671,"frozenset({'input', 'number', 'result'})",3
0.6495669553630913,"frozenset({'input', 'number', 'set'})",3
0.5116588940706196,"frozenset({'input', 'number', 'single'})",3
0.5183211192538307,"frozenset({'input', 'number', 'small'})",3
0.6528980679546968,"frozenset({'input', 'system', 'number'})",3
0.5169886742171885,"frozenset({'input', 'values', 'number'})",3
0.502998001332445,"frozenset({'input', 'number', 'weight'})",3
0.5063291139240507,"frozenset({'input', 'order', 'output'})",3
0.586275816122585,"frozenset({'input', 'references', 'order'})",3
0.5822784810126582,"frozenset({'input', 'order', 'result'})",3
0.5569620253164557,"frozenset({'input', 'set', 'order'})",3
0.5636242504996669,"frozenset({'input', 'system', 'order'})",3
0.5043304463690873,"frozenset({'input', 'paper', 'output'})",3
0.5449700199866756,"frozenset({'problem', 'output', 'input'})",3
0.5243171219187208,"frozenset({'input', 'processing', 'output'})",3
0.6469020652898068,"frozenset({'input', 'references', 'output'})",3
